Version ID	Master ID	Skeletal code	Publication	Method for Determining Date; unless otherwise specified, calibrations use 95.4% intervals from OxCal v4.4.2 Bronk Ramsey (2009); r:5; Atmospheric data from Reimer et al (2020)	Date mean in BP [OxCal mu for a direct radiocarbon date, and average of range for a contextual date]	Date standard deviation in BP [OxCal sigma for a direct radiocarbon date, and standard deviation of the uniform disribution between the two bounds for a contextual date]	Full Date: One of two formats. (Format 1) 95.4% CI calibrated radiocarbon age (Conventional Radiocarbon Age BP, Lab number) e.g. 2624-2350 calBCE (3990±40 BP, Ua-35016). (Format 2) Archaeological context range, e.g. 2500-1700 BCE	Group ID	Locality	Country	Lat.	Long.	Data source	Coverage on autosomal targets	SNPs hit on autosomal targets	Sex	Y haplogroup in terminal mutation notation (automatically called)	Y haplogroup  in ISOGG v15.73 notation (automatically called)	mt haplogroup	ASSESSMENT	"ASSESSMENT REASONING (Xcontam interval is listed if lower bound is >0.005, ""QUESTIONABLE"" if lower bound is 0.01-0.02, ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if lower bound is >0.02) (mtcontam confidence interval is listed if coverage >2 and upper bound is <0.98: 0.9-0.95 is ""QUESTIONABLE""; <0.9 is ""QUESTIONABLE_CRITICAL"", questionable status gets overriden by ANGSD with PASS if upper bound of contamination is <0.01 and QUESTIONABLE if upper bound is 0.01-0.05) (damage for ds.half is ""QUESTIONABLE_CRITICAL/FAIL"" if <0.01, and recorded but passed if 0.01-0.03; libraries with untreated last base are ""QUESTIONABLE_CRITICAL"" or ""FAIL"" if <0.01, ""QUESTIONABLE"" if 0.01-0.03, and recorded but passed if 0.03-0.1) (sexratio is QUESTIONABLE if [0.03,0.10] or [0.30,0.35); QUESTIONABLE_CRITICAL/FAIL if (0.10,0.30))"
I2121	I2121	Gonur 2003 tomb 3007 sample 8	NarasimhanPattersonScience2019	Direct: IntCal20	4079	54	2204-2038 calBCE (3735±20 BP, PSUAMS-2314)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.232939	230120	F	n/a (female)	n/a (female)	HV2	PASS	..
I1783	I1783	Gonur 2005 tomb 3454 sample 12	NarasimhanPattersonScience2019	Direct: IntCal20	4068	62	2276-1985 calBCE (3725±35 BP, Poz-83484)	Turkmenistan_Gonur_BA_1_o1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.205964	205044	F	n/a (female)	n/a (female)	..	PASS	mtcontam=[0.939,0.97]
I1784	I1784	Gonur tomb 2380 sample 17	NarasimhanPattersonScience2019	Direct: IntCal20	4060	56	2204-2027 calBCE (3720±30 BP, Poz-83485)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	1.794	649659	M	J-ZS6592	J1a2a1b1a~	U7a2	PASS	..
I2128	I2128	Gonur tomb 1311 sample 59	NarasimhanPattersonScience2019	Direct: IntCal20	4056	50	2199-2035 calBCE (3720±20 BP, PSUAMS-2316)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.030159	34922	M	J-F3133	J2a1a4b	..	PASS	mtcontam=[0.92,0.975]
I2087	I2087	Gonur tomb 1506 sample 32	NarasimhanPattersonScience2019	Direct: IntCal20	4051	48	2197-2034 calBCE (3715±20 BP, PSUAMS-2335)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.064651	72550	M	R2	R2	HV12	PASS	..
I6124	I6124	Gonur 2003 tomb 1899 sample 54	NarasimhanPattersonScience2019	Direct: IntCal20	4042	43	2196-2029 calBCE (3705±20 BP, PSUAMS-2804)	Turkmenistan_BA_Gonur_3	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.098242	108914	F	n/a (female)	n/a (female)	H14a	PASS	..
I1793	I1793	Gonur 2013 Area12 occasional find N4384 N14m	NarasimhanPattersonScience2019	Direct: IntCal20	4038	42	2195-2027 calBCE (3700±20 BP, PSUAMS-2312)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.103933	112996	F	n/a (female)	n/a (female)	T	PASS	..
I1787	I1787	Gonur tomb 1315 sample 65	NarasimhanPattersonScience2019	Direct: IntCal20	4023	45	2140-1977 calBCE (3680±20 BP, PSUAMS-2310)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.025384	29316	F	n/a (female)	n/a (female)	N1a2	PASS	..
I11041_published	I11041	UfaNov17-003 tomb 3225 skeleton 3	NarasimhanPattersonScience2019	Direct: IntCal20	4015	51	2141-1961 calBCE (3675±25 BP, PSUAMS-4603)	Turkmenistan_Gonur_BA_2	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.115931	125977	M	R2	R2	R2	PASS	..
I2125	I2125	Gonur tomb 2871 sample 15	NarasimhanPattersonScience2019	Direct: IntCal20	4011	50	2138-1973 calBCE (3670±20 BP, PSUAMS-2315)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.074029	82932	F	n/a (female)	n/a (female)	W	PASS	..
I1790	I1790	Gonur 2013 Area12 pit room 29 N4258 N15m	NarasimhanPattersonScience2019	Direct: IntCal20	3994	54	2135-1953 calBCE (3660±20 BP, PSUAMS-2311)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.195499	198436	F	n/a (female)	n/a (female)	W6	PASS	..
I6119	I6119	Gonur 2005 tomb 3466 sample 2	NarasimhanPattersonScience2019	Direct: IntCal20	3975	53	2133-1946 calBCE (3650±20 BP, PSUAMS-2840)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.043698	50397	M	Q-L56	Q1b	J1	PASS	..
I3374	I3374	Gonur 2003 Area 6 tomb 3042 sample 7	NarasimhanPattersonScience2019	Direct: IntCal20	3966	50	2131-1942 calBCE (3645±20 BP, PSUAMS-2317)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.135771	144215	F	n/a (female)	n/a (female)	..	PASS	mtcontam=[0.941,0.967]
I1788	I1788	Gonur tomb 1340 sample 66	NarasimhanPattersonScience2019	Direct: IntCal20	3947	54	2130-1896 calBCE (3630±30 BP, PSUAMS-2066)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.302469	280839	F	n/a (female)	n/a (female)	H6	PASS	..
I2116	I2116	Gonur 2013 Area 19 cist tomb 4290 (1) N2m	NarasimhanPattersonScience2019	Direct: IntCal20	3916	56	2123-1830 calBCE (3605±35 BP, Poz-83490)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.348086	316920	F	n/a (female)	n/a (female)	U7a4a1	PASS	..
I2085	I2085	Gonur 2004 Area 8 cist 3201 N28m	NarasimhanPattersonScience2019	Direct: IntCal20	3881	37	2020-1882 calBCE (3580±20 BP, PSUAMS-2313)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.130472	139260	M	E-M34	E1b1b1b2a1a~	HV1a'b'c	PASS	..
I1781	I1781	Gonur 2003 tomb 3012 sample 1	NarasimhanPattersonScience2019	Direct: IntCal20	3832	58	2014-1771 calBCE (3550±30 BP, PSUAMS-2065)	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.345139	306879	M	T-Y8614	T1a	T1a1	PASS	..
I10410	I10410	UfaNov17-017 3734	NarasimhanPattersonScience2019	Context: Archaeological - Period	3750	58	1900-1700 BCE	Turkmenistan_Gonur_BA_1	Gonur	Turkmenistan	38.21228	62.03443	1240K	0.256483	248971	F	n/a (female)	n/a (female)	T2c1a	PASS	..
I6667	I6667	StPet23, site I, grave 28, Museum ID 7651-1	NarasimhanPattersonScience2019	Direct: IntCal20	3400	26	1498-1413 calBCE (3170±20 BP, PSUAMS-2998)	Turkmenistan_LBA_Parkhai_o	Parkhai I	Turkmenistan	38.348048	56.24543	1240K	2.499934	810321	F	n/a (female)	n/a (female)	HV2a	PASS	..
I6668	I6668	StPet24, site II, grave 265, Museum ID 7651-136	NarasimhanPattersonScience2019	Context: Archaeological - Period	3250	173	1600-1000 BCE	Turkmenistan_LBA_Parkhai	Parkhai II	Turkmenistan	38.348048	56.24543	1240K	2.461807	820763	F	n/a (female)	n/a (female)	H29a	PASS	..
I6675	I6675	StPet34, grave 16, Museum ID 7651-153	NarasimhanPattersonScience2019	Context: Archaeological - Period	3250	173	1600-1000 BCE	Turkmenistan_LBA_Sumbar	Sumbar	Turkmenistan	37.9316	58.432537	1240K	0.985655	647105	M	R-FGC61414	R2a2a	W3b	PASS	..
I1819	I1819	StPet12, site 9, collection 6462, individual 25	MathiesonNature2018	Direct: IntCal20	10658	94	9107-8556 calBCE (9420±50 BP, Poz-81128)	Ukraine_Mesolithic	Vasil'evka	Ukraine	47.434167	35.276389	1240K	3.435	796193	M	R-M459	R1a	U5b2	PASS	mtcontam=[0.948,0.968]
I1737_published	I1737	StPet10, site 7, collection 6462, individual 11	MathiesonNature2018	Direct: IntCal20	10358	68	8543-8299 calBCE (9200±35 BP, PSUAMS-2394)	Ukraine_Mesolithic	Vasil'evka	Ukraine	47.434167	35.276389	1240K	0.071	77879	F	n/a (female)	n/a (female)	U5a2	PASS	..
I1733	I1733	StPet8, site 5, collection 6462, individual 30	MathiesonNature2018	Context: Archaeological - Period	10200	433	9000-7500 BCE	Ukraine_Mesolithic	Vasil'evka	Ukraine	47.434167	35.276389	1240K	0.263	254564	F	n/a (female)	n/a (female)	U4b	PASS	..
I1763	I1763	StPet9, site 6, collection 6462, individual 23	MathiesonNature2018	Direct: IntCal20	10081	99	8282-7960 calBCE (8960±50 BP, Poz-81127)	Ukraine_Mesolithic	Vasil'evka	Ukraine	47.434167	35.276389	1240K	3.469	813901	M	I-S21825	I2a1a1b	U5b2	PASS	..
I5876	I5876	Mos35, Grave 142, ?	MathiesonNature2018	Direct: IntCal20	8832	97	7040-6699 calBCE (7960±30 BP, PSUAMS-2811)	Ukraine_Mesolithic	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.798	467185	M	R-YP4141	R1a	U5a2+16294	PASS	..
I1736	I1736	StPet11, site 8, collection 6285, individual 11	MathiesonNature2018	Direct: IntCal20	8110	54	6242-6072 calBCE (7320±40 BP, Poz-81154)	Ukraine_N	Vasil'evka	Ukraine	47.434167	35.276389	1240K	1.238	649790	F	n/a (female)	n/a (female)	U5b2b1	PASS	..
I1734	I1734	StPet7, site 4, collection 6285, individual 14	MathiesonNature2018	Context: Based on being genetically a 4th degree relative of I1736 (ignore the direct date of 7451-7056 calBCE (8190±60 BP, Poz-81129) Direct: IntCal20 because of poor quality collagen)	8100	87	6300-6000 BCE	Ukraine_N	Vasil'evka	Ukraine	47.434167	35.276389	1240K	4.048	748908	M	R-V88	R1b	U5b2	PASS	..
I3715	I3715	Mos27, Grave9, 111	MathiesonNature2018	Direct: IntCal20	7526	37	5636-5483 calBCE (6655±35 BP, PSUAMS-1907)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.619	459104	M	I-L701	I2a1b1a2	U2e1h	PASS	..
I3712_published	I3712	Mos21, 130, H266, grave 35	MathiesonNature2018	Direct: IntCal20	7377	33	5512-5376 calBCE (6490±25 BP, PSUAMS-2300)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.049	55901	M	I-CTS10057	I2a1b1a2	U4b1a	PASS	Literature
I5872_published	I5872	Mos25, Grave26, 121	MathiesonNature2018	Direct: IntCal20	7374	31	5481-5374 calBCE (6485±25 BP, PSUAMS-2808)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.088	95806	M	I-M436	I2a1b	U5a2+16294	PASS	Literature
I5870	I5870	Mos16, Grave 32, 128	MathiesonNature2018	Direct: IntCal20	7363	40	5475-5331 calBCE (6430±25 BP, PSUAMS-2684)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.225	211433	M	I-S12195	I2a1b1a2a2a2	U4b1b1	PASS	..
I4114	I4114	Mos64, Grave 103, 290	MathiesonNature2018	Direct: IntCal20	7350	47	5474-5324 calBCE (6420±35 BP, PSUAMS-1911)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.982	581190	M	R-V88	R1b	U5a1	PASS	..
I1738	I1738	StPet4, collection 6204, individual 4	MathiesonNature2018	Direct: IntCal20	7348	49	5475-5320 calBCE (6420±40 BP, Poz-81153)	Ukraine_N	Vovnigi	Ukraine	48.133333	35.083333	1240K	2.12	711174	M	I-L699	I2a1b1a2a2a	U5a2+16294	PASS	Xcontam=[0.005,0.013]
I3716_published	I3716	Mos28, 120, H273, grave 25	MathiesonNature2018	Direct: IntCal20	7347	48	5473-5320 calBCE (6410±25 BP, PSUAMS-2302)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.084	93770	M	I-M223	I2a1b1	U5b2	PASS	missingXcontam estimate
I5873_published	I5873	Mos32, Grave 14, 114	MathiesonNature2018	Direct: IntCal20	7334	51	5472-5315 calBCE (6400±25 BP, PSUAMS-2809)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.019	21918	F	n/a (female)	n/a (female)	U4b	PASS	Literature
I5868_published	I5868	Mos11, Grave 27, 122 (or is it Grave 227?)	MathiesonNature2018	Direct: IntCal20	7313	50	5471-5231 calBCE (6385±25 BP, PSUAMS-2807)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.018	20460	M	I-CTS616	I2a1b1a	U4d	PASS	Literature
I5957_published	I5957	MOs30, Grave 10, 112	MathiesonNature2018	Direct: IntCal20	7287	54	5470-5221 calBCE (6365±30 BP, PSUAMS-3981)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.067	75920	M	I-Y3259	I2a1b1	T2	PASS	Literature
I3717	I3717	Mos49, Grave 46, 242	MathiesonNature2018	Direct: IntCal20	7242	51	5371-5216 calBCE (6330±35 BP, PSUAMS-1908)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.671	488383	M	I-L701	I2a1b1a2	U5a2+16294	PASS	..
I1732	I1732	StPet3, collection 6204, individual 7	MathiesonNature2018	Direct: IntCal20	7218	50	5372-5134 calBCE (6300±40 BP, Poz-81130)	Ukraine_N	Vovnigi	Ukraine	48.133333	35.083333	1240K	2.552	732709	F	n/a (female)	n/a (female)	U4b	PASS	..
I3718	I3718	Mos52 Grave 86 (also Mos36, Grave X)	MathiesonNature2018	Direct: IntCal20	7217	43	5359-5212 calBCE (6300±35 BP, PSUAMS-1909)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.745935	488496	M	R-V88	R1b	U5a1	PASS	..
I5886_published	I5886	Mos46, Grave 12, 207	MathiesonNature2018	Direct: IntCal20	7212	32	5313-5214 calBCE (6290±25 BP, PSUAMS-2829)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.074	80078	M	I-L701	I2a1b1a2	U4a	PASS	Literature
I6133_published	I6133	Mos31, Grave 13, 113	MathiesonNature2018	Context: Archaeological - Period	7200	722	6500-4000 BCE	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.035	40024	F	n/a (female)	n/a (female)	U5b2	PASS	Literature
I3714	I3714	Mos24, Grave28, 124	MathiesonNature2018	Context: Archaeological - Period	7100	202	5500-4800 BCE	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.107	116986	M	I-Y3259	I2a1b1	U4d	PASS	..
I5875	I5875	Mos34, Grave 53, 249	MathiesonNature2018	Direct: IntCal20	7095	60	5295-5053 calBCE (6210±25 BP, PSUAMS-2810)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.795	436254	M	I-L701	I2a1b1a2	U4a1	PASS	..
I5890	I5890	Mos51, Grave 87, 275	MathiesonNature2018	Direct: IntCal20	7092	56	5291-5058 calBCE (6210±20 BP, PSUAMS-2830)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.357	289878	M	R-V88	R1b	U5a1	PASS	..
I5881_published	I5881	Mos39, Grave 20, 215	MathiesonNature2018	Direct: IntCal20	7077	45	5215-5052 calBCE (6190±20 BP, PSUAMS-2825)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.063	70023	M	R-V88	R1b	U5a1	PASS	Literature
I5892	I5892	Mos59, Grave 33, 280	MathiesonNature2018	Direct: IntCal20	7069	84	5301-4952 calBCE (6175±60 BP, OxA-6162)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.108	115749	M	P-P226	P1~	U4a1	PASS	..
I5883	I5883	Mos41, Grave 39, 234	MathiesonNature2018	Direct: IntCal20	7048	68	5209-4998 calBCE (6140±25 BP, PSUAMS-2827)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.158	163653	M	R-V88	R1b	U4a	PASS	..
I5889_published	I5889	Mos50, Grave 109, 296	MathiesonNature2018	Direct: IntCal20	6988	150	5314-4727 calBCE (6110±120 BP, OxA-5031)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.045	50645	F	n/a (female)	n/a (female)	U5a2+16294	PASS	Literature
I4112_published	I4112	Mos61, Grave 1, 196	MathiesonNature2018	Context: Based on dates of other individuals in same site (I4111, I3719, I5889, I3721, I5883, I5892, I5881, I5890, I5875, I5878, I5879, I5886, I3718, I5877, I3720, I3717, I5893, I5891, I4114)	6950	289	5500-4500 BCE	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.047	53850	M	R-V88	R1b	U5a2+16294	PASS	Literature
I3713_published	I3713	Mos23, 104, H268, grave 1	MathiesonNature2018	Direct: IntCal20	6942	58	5201-4905 calBCE (6080±25 BP, PSUAMS-2301)	Ukraine_N	Volniensky, Vilnianka	Ukraine	47.9543	35.3893	1240K	0.045	52222	M	I2	I2	U4b1a	PASS	Literature
I3719_published	I3719	Mos53, 289, H298, grave 102	MathiesonNature2018	Direct: IntCal20	6831	42	4983-4795 calBCE (5995±25 BP, PSUAMS-2303)	Ukraine_N_o2	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.182	188997	M	I-Y3259	I2a1b1	H1	PASS	..
I4111	I4111	Mos60, Grave 123, 307	MathiesonNature2018	Direct: IntCal20	6593	52	4725-4542 calBCE (5795±35 BP, PSUAMS-1910)	Ukraine_N	Dereivka I	Ukraine	48.91422	33.76493	1240K	2.11	727859	F	n/a (female)	n/a (female)	U4d	PASS	..
I2110	I2110	4.V4a-H4	MathiesonNature2018	Direct: IntCal20	5697	64	3911-3650 calBCE (4976±33 BP, OxA-26203)	Ukraine_Eneolithic_Trypillia	Verteba Cave	Ukraine	48.7225	25.880833	1240K	0.154	162373	M	G-P303	G2a2b2a	T2b	PASS	..
I3151_published	I3151	6 V6a-H6	MathiesonNature2018	Context: Based on dates on other individuals from same site (I1926, I2110, I2111, I13064)	5675	130	3950-3500 BCE	Ukraine_Eneolithic_Trypillia	Verteba Cave	Ukraine	48.7225	25.880833	1240K	0.029	33514	M	E-M78	E1b1b1a1	U8b1b	PASS	Literature, mtcontam=[0.948,0.968]
I1926	I1926	1V1a-H1	MathiesonNature2018	Direct: IntCal20; R_combine	5649	35	3769-3648 calBCE (4938±22 BP) [R_combine: (4890±30 BP, Beta-432808); (4985±30 BP, OxA-25991)]	Ukraine_Eneolithic_Trypillia	Verteba Cave	Ukraine	48.7225	25.880833	1240K	0.211	216701	M	G-P303	G2a2b2a	H5a	PASS	..
I2111_published	I2111	5.V5a-H5	MathiesonNature2018	Direct: IntCal20	5622	35	3765-3543 calBCE (4888±32 BP, OxA-26204)	Ukraine_Eneolithic_Trypillia	Verteba Cave	Ukraine	48.7225	25.880833	1240K	0.054	61262	M	G-P15	G2a	HV	PASS	Literature, mtcontam=[0.962,0.978]
I4110	I4110	Mos57, Grave73, 263	MathiesonNature2018	Direct: IntCal20 (ignore 3629-3377 calBCE (4725±25 BP, UCIAMS-186349) not done on the same sample used for DNA because R_combine chi-squared-test failed at P=0.0047)	5394	48	3509-3356 calBCE (4625±25 BP, PSUAMS-8926)	Ukraine_Eneolithic	Dereivka I	Ukraine	48.91422	33.76493	1240K	1.068	580540	F	n/a (female)	n/a (female)	J2b1d	PASS	..
I5882	I5882	Mos40, Grave 94, 281	MathiesonNature2018	Direct: IntCal20	5005	79	3308-2925 calBCE (4420±20 BP, PSUAMS-2826)	Ukraine_Eneolithic	Dereivka I	Ukraine	48.91422	33.76493	1240K	0.575	399597	F	n/a (female)	n/a (female)	U5a2+16294	PASS	..
I1917	I1917	Yamna1	MathiesonNature2018	Direct: IntCal20	4955	68	3096-2913 calBCE (4390±30 BP, Beta-432809)	Ukraine_Ozera_EBA_Yamnaya	Ozera, OAE-99	Ukraine	48.991214	33.950515	1240K	0.909	601867	F	n/a (female)	n/a (female)	R0a+60.1T	PASS	missing screening metrics
I3141	I3141	Yamna 5	Additional data on individual first reported in MathiesonNature2018; see original publication for archaeological context	Context: Archaeological - Period	4850	231	3300-2500 BCE	OldSteppe	Shevchenko, OAE-2003	Ukraine	48.220364	37.146114	1240K	0.103754	112869	F	n/a (female)	n/a (female)	H15b1	PASS	..
I2105	I2105	Yamna4	MathiesonNature2018	Context: Archaeological - Period	4850	231	3300-2500 BCE	OldSteppe	Shevchenko, OAE-2003	Ukraine	48.220364	37.146114	1240K	5.066	801924	F	n/a (female)	n/a (female)	T1a1	PASS	..
I3141_published	I3141	Yamna 5	MathiesonNature2018	Context: Archaeological - Period	4850	231	3300-2500 BCE	OldSteppe	Shevchenko, OAE-2003	Ukraine	48.220364	37.146114	1240K	0.04	45339	F	n/a  (female)	n/a  (female)	H15b1	PASS	Literature
ILK003	ILK003	ILK003	MathiesonNature2018	Direct: IntCal20	4781	59	2901-2703 calBCE (4225±22 BP, MAMS-30074)	Ukraine_Globular_Amphora	Ilatka	Ukraine	49.55777778	27.68861111	1240K	4.635	869048	F	n/a (female)	n/a (female)	..	PASS	..
ILK001	ILK001	ILK001	MathiesonNature2018	Direct: IntCal20	4773	59	2900-2701 calBCE (4221±22 BP, MAMS-30072)	Ukraine_Globular_Amphora	Ilatka	Ukraine	49.55777778	27.68861111	1240K	4.302	881235	M	I-L801	I2a1b1a2b1	..	PASS	..
I5884_published	I5884	Mos44, Grave 68, 294 + 523 + 524 + 525 + 526	MathiesonNature2018	Direct: IntCal20; R_combine	4735	56	2886-2680 calBCE (4189±17 BP) [R_combine: (4195±20 BP, PSUAMS-2828); (4175±30 BP, PSUAMS-7830)]	Ukraine_EBA	Dereivka I	Ukraine	48.91422	33.76493	1240K	1.139	585725	M	R-M12149	R1b1a1b1b	U5a2b	PASS	Literature
ILK002	ILK002	ILK002	MathiesonNature2018	Direct: IntCal20	4734	59	2889-2675 calBCE (4192±22 BP, MAMS-30073)	Ukraine_EBA_GlobularAmphora	Ilatka	Ukraine	49.55777778	27.68861111	1240K	5.336	906537	M	I-Z161	I2a1b1a2b	..	PASS	..
I6745	I6745	SB 343C3	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	10546	81	8751-8433 calBCE (9340±50 BP, OxA-34338)	England_Mesolithic	England, Somerset, Burrington Combe, Aveline's Hole	United Kingdom	51.324706	-2.753248	1240K	0.080039	89544	F	n/a (female)	n/a (female)	U5a2+16294	PASS	..
I6744	I6744	SB 337B3	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	10393	80	8606-8300 calBCE (9230±50 BP, OxA-34339)	England_Mesolithic_o1	England, Somerset, Burrington Combe, Aveline's Hole	United Kingdom	51.324706	-2.753248	1240K	0.097284	107669	M	I2	I2	U5b1+16189+@16192	QUESTIONABLE	high.popgen.heterozygosity
I6767	I6767	SB 524A8	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	10280	143	8615-7966 calBCE (9100±100 BP, OxA-814)	England_Mesolithic	England, Somerset, Cheddar, Gough's Cave	United Kingdom	51.281679	-2.765746	1240K	2.251405	761765	M	I-S2555	I2a1b2	U5b1	PASS	mtcontam=[0.942,0.971]
I6754	I6754	SB 460A3	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	9580	59	7739-7536 calBCE (8597±54 BP, UBA-32282)	Wales_Mesolithic	Wales, Pembrokeshire, Caldey Island, Ogof-Yr-Ychen	United Kingdom	51.63253	-4.692903	1240K	0.394204	348269	M	I-Y3259	I2a1b1	U5b1+16189	PASS	mtcontam=[0.952,0.97]
I3025	I3025	SB 428B	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	9257	96	7476-7085 calBCE (8270±45 BP, OxA-23812)	England_Mesolithic	England, Devon, Torquay, Kent's Cavern	United Kingdom	50.468169	-3.503071	1240K	0.077	85463	F	n/a (female)	n/a (female)	U5a2	PASS	..
I3065.SG	I3065	SB 514B2	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	6290	47	4444-4255 calBCE (5492±36 BP, SUERC-69249)	Scotland_Mesolithic_all.SG	Scotland, Argyll and Bute, Oronsay, Cnoc Coig	United Kingdom	56.011625	-6.240016	Shotgun	0.021001	25956	F	n/a (female)	n/a (female)	V / HV	PASS	Literature
I2657	I2657	GENSCOT26	OlaldeNature2018	Direct: IntCal20	5814	55	3955-3773 calBCE (5052±30 BP, SUERC-68701)	Scotland_N	Scotland, Macarthur Cave	United Kingdom	56.42	-5.472	1240K	0.138	144401	M	I-L1195	I2a1b1a1a1	W1+119	PASS	..
I6748	I6748	SB 410B3; tibia assoc. w/ Cranium 1	This study	Direct: IntCal20	5813	56	3956-3769 calBCE (5052±32 BP, OxA-19914)	England_N_o	England, Somerset, Mendip, Hay Wood Cave	United Kingdom	51.31951	-2.94847	1240K	0.019233	22288	M	CT	CT	H	PASS	mtcontam=[0.943,0.963]
I2658	I2658	GENSCOT27	This study	Context: Date from 1d relative I2657	5800	87	4000-3700 BCE	Scotland_N_1d.rel.or.dup.I2657	Scotland, Argyll and Bute, Oban, Macarthur Cave	United Kingdom	56.42	-5.472	1240K	0.087324	95953	M	I-Y3259	I2a1b1	W1+119	PASS	..
I6760	I6760	SB 488B3	BraceDiekmannNatureEcologyEvolution2019	Direct: IntCal20	5781	74	3946-3710 calBCE (5023±34 BP, OxA-17173)	England_N	England, Gloucestershire, Hampnett, Burn Ground	United Kingdom	51.843407	-1.850443	1240K	0.74625	540502	M	I-L1195	I2a1b1a1a1	U5b2a	PASS	..
I6762	I6762	PA SK 1855	OlaldeNature2018	Context: Archaeological - Period	5700	144	4000-3500 BCE	England_N	England, Gloucestershire, Chipping Norton, Upper Swell	United Kingdom	51.56105	-1.445923	1240K	0.970433	594458	M	I-Y3712	I2a1b1a1a1b	K1a1b1	QUESTIONABLE	mtcontam=[0.853,0.895], Xcontam=[0.001,0.013]
I16463	I16463	TB 224; Individual 1	This study	Context: Archaeological - Period	5700	144	4000-3500 BCE	England_N	England, North Yorkshire, Cockerham, Elbolton Cave	United Kingdom	54.050362	-1.989273	1240K	0.67086	487724	M	I-L1195	I2a1b1a1a1	H4a1a2	PASS	..
I3035	I3035	SB 469B2	This study	Context: Archaeological - Period	5700	144	4000-3500 BCE	England_N_o	England, North Yorkshire, Ingleborough Hill, Fox Holes Cave	United Kingdom	54.165855	-2.397734	1240K	1.208	665964	M	R-A7208	R1b1a1b1a1a1c1a2b	..	QUESTIONABLE	Xcontam=[0.015,0.028]
